,Unnamed: 0,WhiteElo,BlackElo,WhiteName,BlackName,Winner,Termination,Site,Day,Month,Year,InitialTime,Increment,TimeControl,Opening,ECO,Number_of_Moves
8106,8106,1436,1971,angarsk,The_Clown,Black,Normal,https://lichess.org/6p0z42i8,3,1,2013,120,0,Bullet,French Defense: Knight Variation,C00,22
8107,8107,1755,1440,dottykwert,Driton,White,Time forfeit,https://lichess.org/x8f7tk49,3,1,2013,180,0,Blitz,Queen's Pawn Game: Chigorin Variation,D01,21
8108,8108,1656,1191,ChikiPuki,flatron1,Black,Normal,https://lichess.org/arlkxy03,3,1,2013,60,0,Bullet,French Defense #2,C00,30
8109,8109,1565,1468,ilian,Kyklades,Black,Normal,https://lichess.org/g0cli90k,3,1,2013,180,0,Blitz,Bishop's Opening: Philidor Counterattack,C23,41
8110,8110,1502,1704,Alexey_K,lawlite,White,Normal,https://lichess.org/p0wbd7m7,3,1,2013,600,0,Rapid,Scotch Game,C45,30
8111,8111,1429,1298,Technolog,3008,White,Normal,https://lichess.org/jj4myznb,3,1,2013,420,0,Blitz,Slav Defense,D10,31
8112,8112,1557,1479,Ehuric,cirilek,Black,Normal,https://lichess.org/hjdhx0vp,3,1,2013,360,0,Blitz,Scandinavian Defense: Mieses-Kotroc Variation,B01,21
8113,8113,1785,1945,angarsk,Nagval,White,Time forfeit,https://lichess.org/kwqo44jq,3,1,2013,180,2,Blitz,Dutch Defense: Queen's Knight Variation,A85,34
8114,8114,1973,2099,The_Clown,ThePersianGulf,White,Normal,https://lichess.org/p1qk5ift,3,1,2013,120,0,Bullet,Dutch Defense: Stonewall Variation,A92,24
8115,8115,1881,1656,sakrat,kilgoretrout,White,Time forfeit,https://lichess.org/rngw8ekw,3,1,2013,180,3,Blitz,Sicilian Defense: Najdorf Variation,B90,29
8116,8116,1556,1432,Rozee,m0dE,White,Time forfeit,https://lichess.org/4qo0csu8,3,1,2013,120,17,Rapid,Mikenas Defense,A40,26
8117,8117,1638,1489,ChikiPuki,kinner,White,Time forfeit,https://lichess.org/lkdf8of3,3,1,2013,60,0,Bullet,Sicilian Defense: Bowdler Attack,B20,28
8118,8118,1684,1586,lucia11,Dipankar,Black,Normal,https://lichess.org/9f0hdklq,3,1,2013,480,5,Rapid,Queen's Pawn,A40,47
8119,8119,1482,1551,Kyklades,ilian,Black,Normal,https://lichess.org/rc46nke0,3,1,2013,180,0,Blitz,Queen's Pawn Game: Chigorin Variation,D02,42
8120,8120,1952,2072,Atomicangel,The_Clown,Black,Normal,https://lichess.org/5mole5g2,3,1,2013,180,0,Blitz,"French Defense: Winawer Variation, Winckelmann-Riemer Gambit",C15,13
8121,8121,1204,2076,Tukeke,ThePersianGulf,Black,Time forfeit,https://lichess.org/uar6qwgv,3,1,2013,120,0,Bullet,Queen's Pawn Game,D00,20
8122,8122,1613,1642,amir8869154,HaDi-naz,Black,Normal,https://lichess.org/bme6q7ku,3,1,2013,300,10,Rapid,Scotch Game,C44,57
8123,8123,1645,1551,ChikiPuki,Elliot28,White,Time forfeit,https://lichess.org/m8xns4f3,3,1,2013,60,0,Bullet,Italian Game: Schilling-Kostic Gambit,C50,28
8124,8124,1991,1757,The_Clown,Atomicangel,Black,Normal,https://lichess.org/9rhw0igj,3,1,2013,120,0,Bullet,Queen's Pawn Game: Chigorin Variation,D02,15
8125,8125,1697,1273,dipnaresh,redline74,Black,Normal,https://lichess.org/bj6ia60m,3,1,2013,360,8,Rapid,Scotch Game,C45,52
8126,8126,1406,1408,ciccio,Tukeke,Black,Normal,https://lichess.org/bfmwjyoc,3,1,2013,420,8,Rapid,Philidor Defense #2,C41,32
8127,8127,1687,1520,lawlite,Alexey_K,White,Normal,https://lichess.org/lpvec2lp,3,1,2013,600,0,Rapid,"French Defense: Classical Variation, Steinitz Variation",C11,21
8128,8128,1929,1804,Nagval,angarsk,White,Normal,https://lichess.org/u7xmxrnm,3,1,2013,180,2,Blitz,"Slav Defense: Quiet Variation, Schallopp Defense",D12,50
8129,8129,2076,1969,ThePersianGulf,The_Clown,White,Time forfeit,https://lichess.org/m35c25qt,3,1,2013,120,0,Bullet,Semi-Slav Defense: Accelerated Move Order,D31,22
8130,8130,1543,1654,Elliot28,ChikiPuki,Black,Time forfeit,https://lichess.org/hnev7aza,3,1,2013,60,0,Bullet,Modern Defense,B06,32
8131,8131,1563,1747,bronx_novice,DangerCat,White,Time forfeit,https://lichess.org/vbltba96,3,1,2013,300,8,Rapid,"French Defense: Exchange Variation, Monte Carlo Variation",C01,24
8132,8132,1250,1446,3008,Technolog,White,Time forfeit,https://lichess.org/4sdyasos,3,1,2013,420,0,Blitz,Vienna Game: Zhuravlev Countergambit #2,C25,34
8133,8133,1662,1535,ChikiPuki,Elliot28,Black,Normal,https://lichess.org/x45o1cjo,3,1,2013,60,0,Bullet,French Defense #2,C00,36
8134,8134,1945,1830,Atomicangel,ow055,White,Time forfeit,https://lichess.org/93fw87uo,3,1,2013,180,1,Blitz,Sicilian Defense: Wing Gambit,B20,20
8135,8135,1627,1561,daco,troepianiz,White,Time forfeit,https://lichess.org/vhmxuckc,3,1,2013,360,0,Blitz,Bishop's Opening,C23,39
8136,8136,1632,1565,ChikiPuki,Elliot28,White,Time forfeit,https://lichess.org/jzq0uprb,3,1,2013,60,0,Bullet,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",C57,35
8137,8137,1531,1643,amir8869154,Masoud43,Black,Normal,https://lichess.org/k2a5ubdv,3,1,2013,300,0,Blitz,Scotch Game: Classical Variation,C45,21
8138,8138,1795,1936,angarsk,Nagval,Black,Normal,https://lichess.org/r7yt9z2s,3,1,2013,180,2,Blitz,Caro-Kann Defense,B10,41
8139,8139,1421,1519,Antonio69,redline74,Black,Normal,https://lichess.org/tfrbrhjv,3,1,2013,360,8,Rapid,Danish Gambit,C21,32
8140,8140,1952,1651,Atomicangel,Masoud43,White,Normal,https://lichess.org/z9y5v77z,3,1,2013,300,0,Blitz,Ruy Lopez: Morphy Defense #2,C78,31
8141,8141,1707,1682,sandee,cougar1,White,Normal,https://lichess.org/534r255e,3,1,2013,240,0,Blitz,Queen's Gambit Refused: Marshall Defense,D06,40
8142,8142,1715,1675,mwmw,sani5057,White,Normal,https://lichess.org/52647jqh,3,1,2013,900,8,Rapid,Indian Game,A45,20
8143,8143,1550,1646,Elliot28,ChikiPuki,White,Normal,https://lichess.org/p67ilrl8,3,1,2013,60,0,Bullet,Modern Defense,B06,38
8144,8144,2088,1327,ThePersianGulf,azitaaaa,White,Time forfeit,https://lichess.org/xo4l4i20,3,1,2013,120,0,Bullet,Tarrasch Defense,D32,48
8145,8145,1853,1822,seyedsaeed,_viper_,White,Normal,https://lichess.org/g2k4kvxn,3,1,2013,180,3,Blitz,Nimzo-Indian Defense: Classical Variation,E32,55
8146,8146,1673,1554,kinner,ostap,White,Normal,https://lichess.org/jljk0sam,3,1,2013,300,3,Blitz,"English Opening: King's English Variation, Reversed Sicilian",A21,36
8147,8147,1567,1355,bronx_novice,MEMBRY,Black,Normal,https://lichess.org/u7f4btqb,3,1,2013,300,8,Rapid,English Opening: Anglo-Scandinavian Defense,A10,8
8148,8148,1679,1424,bronx_novice,s_dvoryanchikov,Black,Normal,https://lichess.org/hvgzrbz9,3,1,2013,300,8,Rapid,English Opening: Agincourt Defense,A13,8
8149,8149,1636,1563,giapizzo,Annbuut,Black,Normal,https://lichess.org/yi06fm73,3,1,2013,900,8,Rapid,Caro-Kann Defense: Hillbilly Attack,B00,31
8150,8150,1670,1600,lucia11,Dipankar,Black,Normal,https://lichess.org/i4fdc28s,3,1,2013,480,5,Rapid,Queen's Pawn Game,D00,31
8151,8151,1900,1500,kartronov,Driton,Black,Normal,https://lichess.org/gtn86yx2,3,1,2013,300,20,Rapid,Italian Game,C50,53
8152,8152,1653,1623,HaDi-naz,3xaxa,Black,Normal,https://lichess.org/qeczk5xk,3,1,2013,300,10,Rapid,Sicilian Defense: Bowdler Attack,B20,72
8153,8153,1650,1357,ChikiPuki,Wittam38,White,Time forfeit,https://lichess.org/vl2388wk,3,1,2013,60,0,Bullet,Bishop's Opening: Philidor Counterattack,C23,23
8154,8154,1637,1530,ChikiPuki,Boss92,White,Time forfeit,https://lichess.org/gaiy0xgw,3,1,2013,60,0,Bullet,Modern Defense,B06,35
8155,8155,1530,1637,Boss92,ChikiPuki,White,Normal,https://lichess.org/676iwxrx,3,1,2013,60,0,Bullet,Van't Kruijs Opening,A00,9
8156,8156,1389,1560,lawlite,JGCA,White,Normal,https://lichess.org/28gh7d3m,3,1,2013,420,0,Blitz,Russian Game: Urusov Gambit,C42,15
8157,8157,1884,1768,mircodotta,Messsi,Black,Normal,https://lichess.org/bie6uy1y,3,1,2013,300,0,Blitz,Owen Defense,B00,25
8158,8158,1427,1501,PacoMGM,dipnaresh,Black,Normal,https://lichess.org/9o11fb9i,3,1,2013,300,0,Blitz,Van't Kruijs Opening,A00,20
8159,8159,1652,1756,vasi55,Astrokazarjtron,Black,Time forfeit,https://lichess.org/b10u2u8t,3,1,2013,60,15,Rapid,Petrov's Defense,C42,82
8160,8160,1411,1335,Technolog,Alexey_K,White,Normal,https://lichess.org/jch2x3mg,3,1,2013,420,0,Blitz,Old Indian Defense,A41,32
8161,8161,1943,1717,Nagval,sandee,White,Normal,https://lichess.org/55dsp42h,3,1,2013,180,2,Blitz,"Dutch Defense: Stonewall Variation, Modern Variation",A90,39
8162,8162,1654,1479,ChikiPuki,kinner,Black,Normal,https://lichess.org/tjaeir3c,3,1,2013,60,0,Bullet,Sicilian Defense: Bowdler Attack,B20,18
8163,8163,1712,1948,sandee,Nagval,Black,Normal,https://lichess.org/sscd4fxx,3,1,2013,180,2,Blitz,Dutch Defense,A80,39
8164,8164,1535,1474,azitaaaa,bronx_novice,White,Normal,https://lichess.org/c2fb16d9,3,1,2013,300,8,Rapid,Queen's Gambit Accepted,D20,45
8165,8165,1637,1715,daco,rokh,White,Time forfeit,https://lichess.org/9gd14k8a,3,1,2013,360,0,Blitz,Caro-Kann Defense: Advance Variation,B12,47
8166,8166,2089,1778,ThePersianGulf,Atomicangel,White,Normal,https://lichess.org/lrxs65v9,3,1,2013,120,0,Bullet,"Queen's Gambit Refused: Chigorin Defense, Exchange Variation",D07,25
8167,8167,1657,1613,lucia11,Dipankar,White,Normal,https://lichess.org/spvtcnze,3,1,2013,480,5,Rapid,Queen's Pawn Game,D00,27
8168,8168,1706,1681,cisek201,kinner,White,Normal,https://lichess.org/90hjfbbp,3,1,2013,240,3,Blitz,Sicilian Defense: Loewenthal Variation,B32,43
8169,8169,1469,1388,baddu,ascharch,White,Normal,https://lichess.org/dj8fzfg0,3,1,2013,300,5,Rapid,Scandinavian Defense: Mieses-Kotroc Variation,B01,46
8170,8170,1781,1135,dottykwert,Tukeke,White,Time forfeit,https://lichess.org/z0675tv6,3,1,2013,180,0,Blitz,Modern Defense,A40,17
8171,8171,1847,1777,mircodotta,Messsi,White,Time forfeit,https://lichess.org/p9w8i9dg,3,1,2013,300,0,Blitz,Caro-Kann Defense,B12,8
8172,8172,1724,1421,RYATUGIN5,Tukeke,White,Time forfeit,https://lichess.org/qri5yjwd,3,1,2013,600,1,Rapid,Bishop's Opening,C23,12
8173,8173,1464,1522,MAGICUS,Boss92,White,Time forfeit,https://lichess.org/ui6fmzba,3,1,2013,60,0,Bullet,Modern Defense,A40,33
8174,8174,1513,1418,dipnaresh,PacoMGM,White,Normal,https://lichess.org/mos0tvqq,3,1,2013,300,0,Blitz,French Defense: Steinitz Attack,C00,10
8175,8175,1782,1830,Messsi,mircodotta,Black,Time forfeit,https://lichess.org/b5d1q3tk,3,1,2013,300,0,Blitz,Sicilian Defense,B20,45
8176,8176,1425,1625,m0dE,Betta19731973,Black,Time forfeit,https://lichess.org/ygu6v9ls,3,1,2013,300,8,Rapid,Bird Opening,A02,42
8177,8177,1564,1370,Rozee,MEMBRY,Black,Time forfeit,https://lichess.org/fhd3g8on,3,1,2013,120,17,Rapid,Horwitz Defense,A40,74
8178,8178,1409,1342,realsid,Norb,White,Normal,https://lichess.org/w67x8w2b,3,1,2013,480,8,Rapid,Gunderam Defense,C40,27
8179,8179,1672,1137,kinner,Tukeke,White,Normal,https://lichess.org/e9wwqbok,3,1,2013,240,3,Blitz,Modern Defense,A40,22
8180,8180,1349,1579,Wittam38,khishimin,Black,Normal,https://lichess.org/0qatl62o,3,1,2013,60,5,Blitz,Caro-Kann Defense: Exchange Variation,B13,44
8181,8181,1592,1413,redline74,Antonio69,White,Normal,https://lichess.org/iks90ayj,3,1,2013,360,8,Rapid,"Sicilian Defense: O'Kelly Variation, Yerevan System",B28,23
8182,8182,1555,1641,Elliot28,ChikiPuki,Black,Time forfeit,https://lichess.org/sgz86m35,3,1,2013,60,0,Bullet,Modern Defense,B06,28
8183,8183,1598,1209,khishimin,Wittam38,Black,Normal,https://lichess.org/eue82yvx,3,1,2013,60,5,Blitz,Queen's Gambit Accepted: Old Variation,D20,19
8184,8184,1410,1524,PacoMGM,dipnaresh,White,Time forfeit,https://lichess.org/u7tqy0ts,3,1,2013,300,0,Blitz,Van't Kruijs Opening,A00,61
8185,8185,1500,1513,fe-fe,Alexey_K,Draw,Normal,https://lichess.org/qo75wvd4,3,1,2013,300,8,Rapid,French Defense: Steinitz Attack,C00,49
8186,8186,1477,1568,baddu,sani5057,White,Normal,https://lichess.org/wcqq09rh,3,1,2013,300,5,Rapid,French Defense: Queen's Knight,C00,43
8187,8187,1823,1787,ow055,Messsi,White,Time forfeit,https://lichess.org/vizah8db,3,1,2013,180,1,Blitz,English Opening: Caro-Kann Defensive System,A11,29
8188,8188,1417,1730,Tukeke,acer,Black,Normal,https://lichess.org/iwbg442c,3,1,2013,300,8,Rapid,Old Benoni Defense,A43,42
8189,8189,1512,1670,german11,kinner,White,Normal,https://lichess.org/1yny5eni,3,1,2013,240,2,Blitz,Sicilian Defense: Bowdler Attack,B20,29
8190,8190,1430,1707,Technolog,Artem84,Black,Normal,https://lichess.org/cvyw9uw6,3,1,2013,420,0,Blitz,English Defense #2,A40,31
8191,8191,1523,1672,Arabika2,baddu,Black,Normal,https://lichess.org/ozbwykgt,3,1,2013,1200,0,Rapid,King's Knight Opening: Normal Variation,C44,13
8192,8192,1785,1677,dottykwert,MAGICUS,White,Normal,https://lichess.org/58s08ky0,3,1,2013,180,0,Blitz,Queen's Pawn Game: Chigorin Variation,D01,68
8193,8193,1528,1635,SesilB,redline74,White,Normal,https://lichess.org/5os5x3d5,3,1,2013,300,8,Rapid,Four Knights Game: Scotch Variation Accepted,C47,29
8194,8194,1652,1385,daco,Annbuut,White,Time forfeit,https://lichess.org/k9i95906,3,1,2013,360,0,Blitz,Caro-Kann Defense,B12,34
8195,8195,1666,1604,lucia11,Dipankar,Draw,Normal,https://lichess.org/nwtdu8ka,3,1,2013,480,5,Rapid,Queen's Pawn Game,D00,118
8196,8196,1884,1966,kartronov,Driton,White,Normal,https://lichess.org/7bm5tuvw,3,1,2013,300,20,Rapid,Italian Game,C50,11
8197,8197,1562,1617,vev,azitaaaa,White,Normal,https://lichess.org/5koczem1,3,1,2013,300,0,Blitz,French Defense #2,C00,49
8198,8198,1718,1422,Artem84,Technolog,White,Normal,https://lichess.org/oci364p3,3,1,2013,420,0,Blitz,English Opening: Anglo-Lithuanian Variation,A10,28
8199,8199,1434,1679,khan,dipnaresh,Draw,Normal,https://lichess.org/qjds8dbk,3,1,2013,300,8,Rapid,Queen's Pawn Game: Zukertort Variation,D02,109
8200,8200,1514,1431,murcauscas,bronx_novice,White,Time forfeit,https://lichess.org/o241j2p3,3,1,2013,1200,0,Rapid,Sicilian Defense: Old Sicilian,B30,4
8201,8201,1516,1679,Arabika2,baddu,White,Normal,https://lichess.org/nz9221ff,3,1,2013,1200,0,Rapid,King's Knight Opening: Normal Variation,C44,69
8202,8202,1896,1778,kartronov,Driton,Black,Time forfeit,https://lichess.org/kcpyjkk8,3,1,2013,300,20,Rapid,King's Pawn Game,C20,1
8203,8203,1862,1956,mircodotta,Atomicangel,Black,Normal,https://lichess.org/hfifaz07,3,1,2013,300,0,Blitz,Nimzowitsch Defense: Kennedy Variation,B00,53
8204,8204,1790,1936,Messsi,Nagval,Black,Normal,https://lichess.org/af546178,3,1,2013,180,2,Blitz,Caro-Kann Defense: Breyer Variation,B10,27
8205,8205,2003,1863,Artin,seyedsaeed,Black,Time forfeit,https://lichess.org/m2efesgz,3,1,2013,180,3,Blitz,English Opening: Symmetrical Variation,A30,22
8206,8206,1600,1469,azitaaaa,Tobillo,Black,Normal,https://lichess.org/5fhgn6hu,3,1,2013,240,3,Blitz,Horwitz Defense,A40,21
8207,8207,1656,1801,daco,angarsk,Black,Normal,https://lichess.org/fwj8ydhx,3,1,2013,360,0,Blitz,Bishop's Opening,C23,38
8208,8208,1622,1222,ChikiPuki,sina,White,Time forfeit,https://lichess.org/doittf0g,3,1,2013,60,0,Bullet,"Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line",C58,17
8209,8209,1527,1653,german11,kinner,Black,Normal,https://lichess.org/vbz6em8n,3,1,2013,240,2,Blitz,Sicilian Defense: Bowdler Attack,B20,22
8210,8210,1881,1598,kartronov,kinner,White,Time forfeit,https://lichess.org/ni249het,3,1,2013,300,20,Rapid,Sicilian Defense: Kalashnikov Variation,B32,47
8211,8211,1377,1769,luciosergio,Messsi,Black,Normal,https://lichess.org/wkx5gudm,3,1,2013,120,0,Bullet,Pirc Defense #4,B07,24
8212,8212,1320,1647,Wittam38,Masoud43,Black,Time forfeit,https://lichess.org/cjpgxzb1,3,1,2013,300,0,Blitz,King's Pawn Game: Macleod Attack,C20,47
8213,8213,1414,1728,Technolog,Artem84,Draw,Normal,https://lichess.org/jvsvf3pu,3,1,2013,420,0,Blitz,Queen's Gambit Declined: Normal Defense,D35,62
8214,8214,1644,1577,vasi55,Annbuut,Black,Time forfeit,https://lichess.org/cghmz06z,3,1,2013,60,15,Rapid,Caro-Kann Defense,B12,40
8215,8215,1347,1413,a1ngel5,Tukeke,Black,Normal,https://lichess.org/2b1z9sjf,3,1,2013,480,8,Rapid,Philidor Defense #2,C41,87
8216,8216,1886,1862,rokh,Omer,Black,Time forfeit,https://lichess.org/dxgv0gmp,3,1,2013,360,6,Rapid,Semi-Slav Defense: Noteboom Variation,D31,35
8217,8217,1953,1773,Nagval,Messsi,Black,Time forfeit,https://lichess.org/5r1ujudv,3,1,2013,180,2,Blitz,Queen's Pawn,A41,38
8218,8218,1772,2094,Messsi,ThePersianGulf,Black,Normal,https://lichess.org/d93sce7r,3,1,2013,120,0,Bullet,Sicilian Defense,B20,19
8219,8219,1768,1316,Messsi,Wittam38,White,Normal,https://lichess.org/jaaazlng,3,1,2013,120,0,Bullet,King's Pawn Game: Leonardis Variation,C20,27
8220,8220,1876,1693,rokh,lawlite,White,Normal,https://lichess.org/djv5toqb,3,1,2013,600,0,Rapid,"Queen's Gambit Refused: Chigorin Defense, Exchange Variation",D07,26
8221,8221,1809,1649,angarsk,daco,White,Normal,https://lichess.org/wgl03jbl,3,1,2013,360,0,Blitz,Ruy Lopez: Steinitz Defense,C62,71
8222,8222,1387,1280,Lupo,Wittam38,Black,Normal,https://lichess.org/16halkz2,3,1,2013,780,0,Rapid,King's Pawn Game: Damiano Defense,C40,24
8223,8223,1437,1429,ptdhina,Dipankar,White,Time forfeit,https://lichess.org/0zbs6tgw,3,1,2013,120,0,Bullet,Italian Game,C50,30
8224,8224,1869,1953,seyedsaeed,Nagval,White,Normal,https://lichess.org/qbbgq6mg,3,1,2013,180,2,Blitz,Dutch Defense: Queen's Knight Variation,A85,33
8225,8225,1666,1549,serg77,Manouche31,White,Normal,https://lichess.org/tm5z0csj,3,1,2013,900,8,Rapid,Vienna Game,C27,26
8226,8226,1547,1692,ostap,Matematik07,White,Normal,https://lichess.org/icmb5tz0,3,1,2013,300,3,Blitz,Philidor Defense #4,C41,58
8227,8227,1522,1528,Oksana,Manouche31,Black,Normal,https://lichess.org/t5hg8jff,3,1,2013,900,8,Rapid,King's Pawn Game: Gunderam Gambit,C40,35
8228,8228,1776,1542,Messsi,Elliot28,White,Time forfeit,https://lichess.org/5abetz3s,3,1,2013,120,0,Bullet,King's Pawn Game: Leonardis Variation,C20,50
8229,8229,1547,1770,Elliot28,Messsi,Black,Time forfeit,https://lichess.org/7bo05v10,3,1,2013,120,0,Bullet,Owen Defense,B00,36
8230,8230,1699,1964,Cliff_Burton,Atomicangel,White,Time forfeit,https://lichess.org/7lry193v,3,1,2013,180,0,Blitz,"Ruy Lopez: Schliemann Defense, Exchange Variation",C63,38
8231,8231,1943,1877,Nagval,seyedsaeed,White,Time forfeit,https://lichess.org/e9p3redk,3,1,2013,180,2,Blitz,"Queen's Gambit Declined: Exchange Variation, Reshevsky Variation",D36,33
8232,8232,1523,1675,murcauscas,CASL,Black,Normal,https://lichess.org/vdu7byvm,3,1,2013,1200,0,Rapid,Scotch Game,C44,32
8233,8233,1541,1536,SesilB,Andrandand,White,Time forfeit,https://lichess.org/xl3fqrj3,3,1,2013,300,8,Rapid,Vienna Game,C27,30
8234,8234,1787,1832,angarsk,ow055,White,Normal,https://lichess.org/i3s6hzmz,3,1,2013,180,1,Blitz,Queen's Gambit Declined: Three Knights Variation,D37,39
8235,8235,1526,1483,poustinikki,Arkanit,White,Normal,https://lichess.org/sacsnnrw,3,1,2013,240,6,Rapid,Sicilian Defense,B20,18
8236,8236,1422,1660,Technolog,Carroll,White,Normal,https://lichess.org/yd1a4gg0,3,1,2013,180,3,Blitz,Slav Defense #2,D10,30
8237,8237,1882,1694,rokh,troepianiz,White,Normal,https://lichess.org/q0xfnhqv,3,1,2013,300,8,Rapid,Robatsch (Modern) Defense,B06,31
8238,8238,1636,1718,sempes,Artem84,Draw,Normal,https://lichess.org/3ut9sc9h,3,1,2013,300,0,Blitz,King's Pawn Game: Leonardis Variation,C20,56
8239,8239,1500,1483,wong,fistfullofbastard,White,Normal,https://lichess.org/lq0v0e2b,3,1,2013,300,8,Rapid,Scandinavian Defense: Mieses-Kotroc Variation,B01,36
8240,8240,1500,1205,USA4-0,prime1st,White,Time forfeit,https://lichess.org/yst0j45p,3,1,2013,180,0,Blitz,Horwitz Defense,A40,19
8241,8241,1698,1500,serg77,Shumilovskii2096,White,Normal,https://lichess.org/4t9e76yd,3,1,2013,900,13,Rapid,English Opening: The Whale,C20,29
8242,8242,1537,1781,Elliot28,Messsi,Black,Time forfeit,https://lichess.org/2ni0cn2q,3,1,2013,120,0,Bullet,Sicilian Defense,B50,56
8243,8243,1520,1500,german11,chess777,Black,Time forfeit,https://lichess.org/59ojnbao,3,1,2013,180,2,Blitz,Philidor Defense #3,C41,42
8244,8244,1665,1785,lucia11,bagyula,Black,Normal,https://lichess.org/4kl33c58,3,1,2013,480,5,Rapid,Indian Game,A45,32
8245,8245,1449,1754,galo,chess777,Black,Normal,https://lichess.org/t1bmgnm8,3,1,2013,300,0,Blitz,English Defense #2,A40,33
8246,8246,1630,1590,vasi55,Annbuut,Black,Time forfeit,https://lichess.org/v2qruba0,3,1,2013,60,15,Rapid,Caro-Kann Defense,B10,61
8247,8247,1337,1424,a1ngel5,Tukeke,Black,Time forfeit,https://lichess.org/lqq8pinj,3,1,2013,480,8,Rapid,Philidor Defense #2,C41,31
8248,8248,1642,1303,daco,Wittam38,White,Normal,https://lichess.org/oo19d3y7,3,1,2013,360,0,Blitz,Bishop's Opening,C23,37
8249,8249,1512,1685,german11,chess777,Black,Time forfeit,https://lichess.org/ze48vt0u,3,1,2013,180,2,Blitz,Ruy Lopez: Bird Variation,C61,28
8250,8250,1626,1621,alireza1azizi,k074,Black,Normal,https://lichess.org/xk0n03nv,3,1,2013,420,5,Rapid,Petrov's Defense,C42,21
8251,8251,1427,1817,berg1972,angarsk,Black,Normal,https://lichess.org/3qfg00f8,3,1,2013,300,3,Blitz,King's Pawn Game: Wayward Queen Attack,C20,24
8252,8252,1625,1803,Jacob135135,massa,Black,Normal,https://lichess.org/i11app30,3,1,2013,300,4,Blitz,Van't Kruijs Opening,A00,25
8253,8253,1412,1643,arun,serg77,Black,Time forfeit,https://lichess.org/k704e6w1,3,1,2013,480,4,Rapid,Caro-Kann Defense: Exchange Variation,B13,11
8254,8254,1654,1719,Antonio7,serg77,White,Time forfeit,https://lichess.org/lb4ihoxh,3,1,2013,660,6,Rapid,Caro-Kann Defense,B10,28
8255,8255,1674,1514,willain,FF4,Black,Normal,https://lichess.org/29zlac6n,3,1,2013,300,8,Rapid,Robatsch (Modern) Defense,B06,14
8256,8256,1375,1348,Lupo,Dawaii,White,Normal,https://lichess.org/l6a0fh02,3,1,2013,780,0,Rapid,"Sicilian Defense: Closed Variation, Traditional",B25,25
8257,8257,1658,1333,nefteg,3008,White,Normal,https://lichess.org/23khcryc,3,1,2013,600,8,Rapid,Caro-Kann Defense: Advance Variation,B12,25
8258,8258,1555,1531,Matematik07,Dipankar,White,Normal,https://lichess.org/z7tdu5ia,3,1,2013,300,3,Blitz,Queen's Pawn Game #2,D00,80
8259,8259,1500,1575,USA3-0,vev,White,Normal,https://lichess.org/axki5zko,3,1,2013,180,0,Blitz,Queen's Pawn Game: Chigorin Variation,D00,29
8260,8260,1774,2094,Atomicangel,ThePersianGulf,Black,Time forfeit,https://lichess.org/tze2dq6n,3,1,2013,120,0,Bullet,Sicilian Defense: Wing Gambit,B20,32
8261,8261,1708,1430,Artem84,Technolog,White,Normal,https://lichess.org/x2m9u1vf,3,1,2013,420,0,Blitz,English Opening,A10,21
8262,8262,1576,1346,USA4-0,3008,White,Time forfeit,https://lichess.org/uys1dtag,3,1,2013,180,0,Blitz,Caro-Kann Defense: Advance Variation,B12,23
8263,8263,1506,1845,german11,FuckYouALL,Draw,Normal,https://lichess.org/rr91fpbj,3,1,2013,180,3,Blitz,Caro-Kann Defense,B10,58
8264,8264,1615,1654,alireza1azizi,Chibasal,Black,Normal,https://lichess.org/kyaf38tp,3,1,2013,420,5,Rapid,King's Pawn Game: Damiano Defense,C40,36
8265,8265,1789,1566,chess777,Elliot28,White,Normal,https://lichess.org/q0sxe2jp,3,1,2013,300,0,Blitz,King's Pawn Game: Wayward Queen Attack,C20,33
8266,8266,1401,1505,galo,dipnaresh,Black,Normal,https://lichess.org/41dwqshk,3,1,2013,300,0,Blitz,King's Pawn Opening: Speers,B20,5
8267,8267,1468,1536,Arkanit,poustinikki,Black,Normal,https://lichess.org/di1stcbc,3,1,2013,300,3,Blitz,Italian Game,C50,19
8268,8268,1741,1783,fatossahiti,Messsi,White,Time forfeit,https://lichess.org/ajvjm8u0,3,1,2013,240,0,Blitz,Modern Defense: Geller's System,B06,39
8269,8269,1639,1324,Carroll,galo,White,Normal,https://lichess.org/os08sxl8,3,1,2013,180,3,Blitz,Horwitz Defense,A40,3
8270,8270,1711,1638,Artem84,sempes,White,Normal,https://lichess.org/uio5715t,3,1,2013,300,0,Blitz,Queen's Pawn Game #2,D00,33
8271,8271,1457,1514,Technolog,dipnaresh,White,Normal,https://lichess.org/ryze5ven,3,1,2013,420,0,Blitz,Queen's Gambit Accepted,D20,39
8272,8272,1551,1530,SesilB,FF4,White,Normal,https://lichess.org/nax43m08,3,1,2013,300,8,Rapid,Robatsch (Modern) Defense,B06,22
8273,8273,1561,1830,Elliot28,chess777,White,Normal,https://lichess.org/vxed0g6i,3,1,2013,300,0,Blitz,Philidor Defense #3,C41,58
8274,8274,1677,1939,bagyula,Nagval,Black,Time forfeit,https://lichess.org/cestvltj,3,1,2013,180,2,Blitz,Caro-Kann Defense,B10,21
8275,8275,1588,1622,Bduff,Sandrov,Black,Normal,https://lichess.org/fkqh7kj5,3,1,2013,180,0,Blitz,King's Pawn Game: Leonardis Variation,C20,34
